V(1) [kV]	V(2) [kV]	V(3) [kV]	I(1) [mA]	I(2) [mA]	I(3) [mA]	MeanV [kV]	MeanI[mA]	SetV [kV]
4.4031980	4.4037528	4.4040302	0.0787055	0.0789598	0.0790786	4.4036603	0.0789146	4.4000000	3781684624.3615031
4.4040302	4.4034754	4.4040302	0.0788848	0.0788210	0.0787957	4.4038453	0.0788338	4.4000000	3781684625.5379486
4.4031980	4.4034754	4.4034754	0.0788028	0.0788395	0.0788215	4.4033829	0.0788213	4.4000000	3781684626.7098074
4.4031980	4.4034754	4.4031980	0.0789435	0.0789634	0.0787881	4.4032905	0.0788983	4.4000000	3781684627.8715129
4.4031980	4.4031980	4.4031980	0.0790962	0.0787586	0.0787244	4.4031980	0.0788597	4.4000000	3781684629.0422759
4.4031980	4.4037528	4.4031980	0.0786404	0.0785256	0.0786369	4.4033829	0.0786010	4.4000000	3781684630.2066274
4.4029204	4.4029204	4.4023656	0.0786155	0.0783595	0.0783785	4.4027355	0.0784512	4.4000000	3781684631.3652110
4.4031980	4.4034754	4.4037528	0.0785508	0.0785586	0.0788202	4.4034754	0.0786432	4.4000000	3781684632.5405674
4.4034754	4.4040302	4.4037528	0.0787027	0.0785877	0.0787432	4.4037528	0.0786779	4.4000000	3781684633.7130032
4.4031980	4.4037528	4.4034754	0.0785903	0.0786949	0.0784535	4.4034754	0.0785796	4.4000000	3781684634.8661928
4.4034754	4.4029204	4.4037528	0.0785273	0.0784340	0.0785166	4.4033829	0.0784926	4.4000000	3781684636.0409656
4.4034754	4.4031980	4.4029204	0.0787794	0.0785853	0.0787288	4.4031979	0.0786978	4.4000000	3781684637.1995850
4.4031980	4.4031980	4.4034754	0.0785686	0.0782861	0.0783747	4.4032905	0.0784098	4.4000000	3781684638.3658786
4.4034754	4.4034754	4.4029204	0.0785024	0.0782301	0.0784700	4.4032904	0.0784008	4.4000000	3781684639.5277262
4.4031980	4.4031980	4.4034754	0.0783673	0.0784077	0.0784905	4.4032905	0.0784218	4.4000000	3781684640.6887560
4.4034754	4.4034754	4.4037528	0.0786099	0.0786926	0.0784136	4.4035679	0.0785720	4.4000000	3781684641.8500257
4.4037528	4.4034754	4.4034754	0.0784914	0.0783035	0.0784669	4.4035679	0.0784206	4.4000000	3781684643.0063353
4.4031980	4.4031980	4.4031980	0.0782848	0.0784317	0.0781958	4.4031980	0.0783041	4.4000000	3781684644.1688623
4.4034754	4.4034754	4.4037528	0.0781938	0.0783395	0.0784916	4.4035679	0.0783416	4.4000000	3781684645.3361511
4.4034754	4.4034754	4.4034754	0.0784107	0.0786963	0.0784162	4.4034754	0.0785077	4.4000000	3781684646.4826894
4.4034754	4.4034754	4.4034754	0.0786359	0.0785415	0.0785657	4.4034754	0.0785810	4.4000000	3781684647.6464953
4.4034754	4.4040302	4.4034754	0.0782787	0.0787391	0.0784727	4.4036603	0.0784968	4.4000000	3781684648.8162231
4.4037528	4.4037528	4.4037528	0.0786290	0.0785592	0.0786550	4.4037528	0.0786144	4.4000000	3781684649.9754896
4.4037528	4.4040302	4.4034754	0.0785507	0.0784826	0.0782204	4.4037528	0.0784179	4.4000000	3781684651.1769319
4.4037528	4.4037528	4.4037528	0.0783806	0.0783253	0.0783782	4.4037528	0.0783614	4.4000000	3781684652.3495254
4.4034754	4.4043076	4.4043076	0.0781459	0.0781311	0.0782757	4.4040302	0.0781842	4.4000000	3781684653.5142250
4.4037528	4.4037528	4.4037528	0.0783545	0.0783952	0.0782046	4.4037528	0.0783181	4.4000000	3781684654.6739473
4.4040302	4.4037528	4.4031980	0.0783078	0.0782227	0.0782409	4.4036603	0.0782571	4.4000000	3781684655.8421063
4.4040302	4.4037528	4.4037528	0.0783472	0.0783607	0.0783658	4.4038453	0.0783579	4.4000000	3781684657.0072527
4.4040302	4.4045852	4.4037528	0.0784697	0.0785351	0.0781344	4.4041227	0.0783798	4.4000000	3781684658.2300568
4.4045852	4.4037528	4.4043076	0.0783796	0.0781716	0.0783219	4.4042152	0.0782910	4.4000000	3781684659.4071097
4.4037528	4.4040302	4.4043076	0.0783661	0.0783672	0.0781896	4.4040302	0.0783076	4.4000000	3781684660.5748234
4.4034754	4.4037528	4.4037528	0.0783388	0.0782021	0.0784037	4.4036603	0.0783149	4.4000000	3781684661.7367086
4.4040302	4.4037528	4.4040302	0.0784932	0.0783612	0.0782637	4.4039377	0.0783727	4.4000000	3781684662.8784881
4.4037528	4.4040302	4.4040302	0.0781680	0.0784528	0.0780896	4.4039377	0.0782368	4.4000000	3781684664.0482478
4.4040302	4.4043076	4.4043076	0.0783233	0.0785147	0.0781198	4.4042151	0.0783192	4.4000000	3781684665.2180290
4.4040302	4.4040302	4.4034754	0.0781272	0.0781513	0.0781887	4.4038453	0.0781557	4.4000000	3781684666.3895054
4.4037528	4.4034754	4.4040302	0.0779434	0.0780106	0.0780197	4.4037528	0.0779912	4.4000000	3781684667.5618801
4.4040302	4.4034754	4.4034754	0.0779675	0.0779629	0.0778326	4.4036603	0.0779210	4.4000000	3781684668.7341742
4.4037528	4.4037528	4.4040302	0.0778973	0.0780884	0.0778988	4.4038453	0.0779615	4.4000000	3781684669.8844128
4.4034754	4.4037528	4.4031980	0.0780332	0.0778374	0.0777784	4.4034754	0.0778830	4.4000000	3781684671.0495486
4.4037528	4.4034754	4.4034754	0.0776798	0.0776562	0.0775805	4.4035679	0.0776388	4.4000000	3781684672.2190351
4.4031980	4.4037528	4.4034754	0.0777060	0.0776351	0.0775024	4.4034754	0.0776145	4.4000000	3781684673.3894863
4.4043076	4.4037528	4.4040302	0.0772238	0.0773555	0.0773163	4.4040302	0.0772985	4.4000000	3781684674.5608010
4.4037528	4.4040302	4.4037528	0.0775817	0.0774983	0.0774299	4.4038453	0.0775033	4.4000000	3781684675.7339206
4.4034754	4.4037528	4.4043076	0.0773538	0.0773802	0.0773826	4.4038453	0.0773722	4.4000000	3781684676.9228873
4.4034754	4.4037528	4.4040302	0.0773560	0.0773429	0.0774891	4.4037528	0.0773960	4.4000000	3781684678.0874238
4.4040302	4.4040302	4.4040302	0.0772541	0.0774430	0.0774758	4.4040302	0.0773910	4.4000000	3781684679.2576070
4.4043076	4.4045852	4.4040302	0.0775187	0.0777442	0.0777253	4.4043077	0.0776627	4.4000000	3781684680.4101982
4.4043076	4.4037528	4.4031980	0.0776177	0.0774330	0.0774041	4.4037528	0.0774849	4.4000000	3781684681.5760055
4.4031980	4.4037528	4.4037528	0.0772936	0.0772358	0.0772351	4.4035679	0.0772549	4.4000000	3781684682.7450976
4.4034754	4.4034754	4.4037528	0.0773680	0.0772409	0.0772351	4.4035679	0.0772813	4.4000000	3781684683.9085855
4.4040302	4.4037528	4.4040302	0.0777161	0.0774232	0.0771215	4.4039377	0.0774203	4.4000000	3781684685.0801826
4.4037528	4.4037528	4.4043076	0.0772250	0.0772754	0.0773621	4.4039377	0.0772875	4.4000000	3781684686.2677946
4.4043076	4.4037528	4.4037528	0.0770557	0.0770611	0.0771020	4.4039377	0.0770729	4.4000000	3781684687.4253874
4.4037528	4.4037528	4.4034754	0.0771934	0.0771503	0.0769611	4.4036603	0.0771016	4.4000000	3781684688.5960026
4.4037528	4.4037528	4.4034754	0.0770278	0.0770969	0.0771120	4.4036603	0.0770789	4.4000000	3781684689.7574191
4.4037528	4.4037528	4.4037528	0.0769099	0.0768540	0.0770301	4.4037528	0.0769313	4.4000000	3781684690.9182553
4.4037528	4.4037528	4.4037528	0.0771895	0.0771048	0.0769514	4.4037528	0.0770819	4.4000000	3781684692.0748272
4.4043076	4.4043076	4.4034754	0.0771493	0.0772352	0.0771259	4.4040302	0.0771701	4.4000000	3781684693.2429910
4.4037528	4.4034754	4.4034754	0.0768375	0.0770626	0.0768678	4.4035679	0.0769226	4.4000000	3781684694.3966560
4.4034754	4.4037528	4.4040302	0.0770661	0.0770589	0.0770527	4.4037528	0.0770592	4.4000000	3781684695.5351438
4.4034754	4.4034754	4.4037528	0.0768043	0.0767284	0.0768193	4.4035679	0.0767840	4.4000000	3781684696.6792440
4.4034754	4.4043076	4.4031980	0.0767585	0.0766145	0.0767936	4.4036603	0.0767222	4.4000000	3781684697.8406353
4.4037528	4.4034754	4.4034754	0.0768209	0.0767714	0.0768447	4.4035679	0.0768124	4.4000000	3781684698.9990921
4.4031980	4.4031980	4.4031980	0.0767191	0.0768112	0.0765326	4.4031980	0.0766877	4.4000000	3781684700.1731353
4.4034754	4.4040302	4.4037528	0.0768111	0.0767997	0.0766212	4.4037528	0.0767440	4.4000000	3781684701.3381801
4.4034754	4.4037528	4.4037528	0.0765413	0.0766485	0.0766041	4.4036603	0.0765980	4.4000000	3781684702.5031342
4.4031980	4.4037528	4.4040302	0.0765622	0.0764736	0.0764821	4.4036603	0.0765060	4.4000000	3781684703.6768737
4.4034754	4.4034754	4.4034754	0.0765078	0.0766505	0.0767515	4.4034754	0.0766366	4.4000000	3781684704.8335104
4.4034754	4.4040302	4.4031980	0.0767821	0.0768841	0.0766823	4.4035679	0.0767828	4.4000000	3781684706.0070958
4.4031980	4.4034754	4.4034754	0.0764126	0.0768450	0.0765809	4.4033829	0.0766128	4.4000000	3781684707.1822000
4.4034754	4.4031980	4.4037528	0.0766370	0.0766717	0.0768445	4.4034754	0.0767177	4.4000000	3781684708.3563590
4.4031980	4.4031980	4.4031980	0.0767292	0.0765406	0.0764792	4.4031980	0.0765830	4.4000000	3781684709.5319471
4.4026430	4.4026430	4.4031980	0.0765495	0.0768780	0.0766852	4.4028280	0.0767042	4.4000000	3781684710.6979537
4.4037528	4.4037528	4.4026430	0.0767932	0.0769129	0.0764720	4.4033829	0.0767260	4.4000000	3781684711.8747201
4.4029204	4.4034754	4.4029204	0.0767633	0.0766445	0.0765678	4.4031054	0.0766586	4.4000000	3781684713.0246143
4.4037528	4.4034754	4.4037528	0.0767030	0.0765384	0.0765542	4.4036603	0.0765985	4.4000000	3781684714.1976881
4.4034754	4.4037528	4.4037528	0.0765404	0.0765603	0.0766927	4.4036603	0.0765978	4.4000000	3781684715.3611255
4.4031980	4.4034754	4.4034754	0.0768260	0.0765583	0.0763657	4.4033829	0.0765834	4.4000000	3781684716.5250878
4.4040302	4.4034754	4.4031980	0.0765485	0.0764583	0.0763805	4.4035679	0.0764625	4.4000000	3781684717.6967792
4.4031980	4.4034754	4.4040302	0.0767011	0.0765039	0.0767395	4.4035679	0.0766482	4.4000000	3781684718.8647690
4.4040302	4.4037528	4.4034754	0.0768185	0.0767789	0.0766695	4.4037528	0.0767556	4.4000000	3781684720.0291014
4.4029204	4.4034754	4.4034754	0.0766838	0.0766416	0.0765788	4.4032904	0.0766347	4.4000000	3781684721.1848030
4.4037528	4.4037528	4.4037528	0.0765302	0.0766735	0.0765037	4.4037528	0.0765692	4.4000000	3781684722.3474030
4.4034754	4.4034754	4.4031980	0.0764774	0.0764027	0.0766231	4.4033829	0.0765011	4.4000000	3781684723.5139337
4.4031980	4.4029204	4.4037528	0.0765474	0.0765107	0.0765142	4.4032904	0.0765241	4.4000000	3781684724.6704974
4.4031980	4.4029204	4.4031980	0.0762311	0.0764123	0.0763929	4.4031055	0.0763454	4.4000000	3781684725.8302817
4.4031980	4.4043076	4.4037528	0.0765232	0.0763984	0.0765315	4.4037528	0.0764843	4.4000000	3781684726.9960098
4.4031980	4.4031980	4.4037528	0.0762558	0.0763991	0.0762864	4.4033829	0.0763138	4.4000000	3781684728.1682081
4.4034754	4.4040302	4.4040302	0.0763327	0.0765191	0.0763617	4.4038453	0.0764045	4.4000000	3781684729.3383856
4.4037528	4.4034754	4.4043076	0.0764457	0.0765229	0.0762591	4.4038453	0.0764093	4.4000000	3781684730.5048857
4.4034754	4.4040302	4.4037528	0.0762354	0.0763087	0.0762925	4.4037528	0.0762789	4.4000000	3781684731.6745577
4.4037528	4.4031980	4.4031980	0.0758857	0.0760213	0.0759898	4.4033829	0.0759656	4.4000000	3781684732.8437119
4.4029204	4.4034754	4.4040302	0.0758347	0.0760285	0.0761605	4.4034753	0.0760079	4.4000000	3781684734.0147762
4.4034754	4.4037528	4.4031980	0.0760229	0.0763472	0.0760928	4.4034754	0.0761543	4.4000000	3781684735.1829858
4.4040302	4.4034754	4.4031980	0.0760764	0.0760408	0.0759743	4.4035679	0.0760305	4.4000000	3781684736.3511815
4.4034754	4.4034754	4.4034754	0.0760767	0.0759776	0.0760080	4.4034754	0.0760208	4.4000000	3781684737.5159383
4.4034754	4.4043076	4.4045852	0.0759547	0.0760634	0.0759848	4.4041227	0.0760010	4.4000000	3781684738.6834712
4.4043076	4.4043076	4.4037528	0.0760910	0.0760178	0.0759295	4.4041227	0.0760128	4.4000000	3781684739.8459983
4.4037528	4.4037528	4.4040302	0.0762111	0.0760308	0.0757137	4.4038453	0.0759852	4.4000000	3781684741.0123482
4.4037528	4.4045852	4.4045852	0.0760704	0.0762077	0.0760690	4.4043077	0.0761157	4.4000000	3781684742.1786962
4.4037528	4.4031980	4.4040302	0.0758741	0.0757453	0.0759873	4.4036603	0.0758689	4.4000000	3781684743.3593993
4.4037528	4.4040302	4.4037528	0.0759191	0.0760322	0.0759323	4.4038453	0.0759612	4.4000000	3781684744.5232711
4.4034754	4.4034754	4.4040302	0.0760208	0.0759957	0.0758597	4.4036603	0.0759587	4.4000000	3781684745.7155280
4.4040302	4.4031980	4.4034754	0.0758058	0.0759329	0.0756696	4.4035679	0.0758027	4.4000000	3781684746.9507999
4.4043076	4.4034754	4.4034754	0.0757716	0.0757948	0.0758539	4.4037528	0.0758068	4.4000000	3781684748.1183920
4.4034754	4.4034754	4.4031980	0.0757682	0.0759403	0.0756059	4.4033829	0.0757715	4.4000000	3781684749.2825470
4.4034754	4.4031980	4.4037528	0.0760118	0.0759063	0.0762622	4.4034754	0.0760601	4.4000000	3781684750.4562407
4.4037528	4.4040302	4.4040302	0.0759992	0.0761739	0.0761004	4.4039377	0.0760911	4.4000000	3781684751.6231079
4.4043076	4.4034754	4.4040302	0.0758217	0.0756080	0.0758794	4.4039377	0.0757697	4.4000000	3781684752.7979450
4.4037528	4.4034754	4.4034754	0.0758045	0.0757360	0.0757796	4.4035679	0.0757734	4.4000000	3781684753.9665952
4.4040302	4.4037528	4.4037528	0.0757341	0.0757337	0.0752828	4.4038453	0.0755836	4.4000000	3781684755.1308384
4.4034754	4.4034754	4.4040302	0.0753859	0.0758433	0.0757774	4.4036603	0.0756689	4.4000000	3781684756.2995176
4.4040302	4.4034754	4.4040302	0.0758627	0.0757017	0.0759621	4.4038453	0.0758422	4.4000000	3781684757.4556398
4.4043076	4.4040302	4.4037528	0.0760173	0.0757303	0.0757293	4.4040302	0.0758256	4.4000000	3781684758.6332521
4.4040302	4.4040302	4.4037528	0.0754258	0.0756879	0.0759108	4.4039377	0.0756748	4.4000000	3781684759.8042936
4.4037528	4.4040302	4.4037528	0.0754541	0.0755315	0.0755334	4.4038453	0.0755063	4.4000000	3781684760.9786639
4.4040302	4.4031980	4.4037528	0.0752475	0.0755640	0.0753003	4.4036603	0.0753706	4.4000000	3781684762.1542110
4.4037528	4.4040302	4.4037528	0.0753944	0.0754003	0.0754782	4.4038453	0.0754243	4.4000000	3781684763.3025718
4.4040302	4.4034754	4.4037528	0.0754476	0.0752954	0.0753480	4.4037528	0.0753637	4.4000000	3781684764.4888682
4.4043076	4.4037528	4.4040302	0.0750876	0.0754150	0.0751720	4.4040302	0.0752249	4.4000000	3781684765.6681552
4.4037528	4.4040302	4.4034754	0.0750392	0.0751628	0.0751465	4.4037528	0.0751161	4.4000000	3781684766.8374200
4.4040302	4.4040302	4.4043076	0.0752394	0.0753643	0.0751790	4.4041227	0.0752609	4.4000000	3781684768.0104270
4.4034754	4.4040302	4.4037528	0.0750269	0.0751868	0.0751607	4.4037528	0.0751248	4.4000000	3781684769.1772943
4.4031980	4.4034754	4.4037528	0.0751271	0.0749915	0.0752296	4.4034754	0.0751160	4.4000000	3781684770.3441305
4.4034754	4.4031980	4.4037528	0.0751222	0.0753099	0.0754847	4.4034754	0.0753056	4.4000000	3781684771.5140586
4.4034754	4.4029204	4.4034754	0.0752898	0.0750290	0.0750081	4.4032904	0.0751090	4.4000000	3781684772.6786466
4.4031980	4.4037528	4.4029204	0.0750888	0.0749939	0.0750768	4.4032904	0.0750532	4.4000000	3781684773.8542175
4.4029204	4.4037528	4.4034754	0.0747050	0.0752840	0.0748811	4.4033829	0.0749567	4.4000000	3781684775.0276680
4.4029204	4.4031980	4.4031980	0.0748244	0.0750718	0.0750627	4.4031055	0.0749863	4.4000000	3781684776.1888800
4.4031980	4.4029204	4.4034754	0.0750434	0.0752761	0.0750900	4.4031979	0.0751365	4.4000000	3781684777.3423696
4.4029204	4.4034754	4.4031980	0.0749005	0.0748410	0.0747611	4.4031979	0.0748342	4.4000000	3781684778.5079679
4.4031980	4.4031980	4.4031980	0.0749818	0.0749181	0.0747911	4.4031980	0.0748970	4.4000000	3781684779.6644793
4.4031980	4.4029204	4.4034754	0.0747865	0.0749613	0.0749744	4.4031979	0.0749074	4.4000000	3781684780.8241816
4.4031980	4.4034754	4.4040302	0.0749046	0.0748624	0.0748707	4.4035679	0.0748792	4.4000000	3781684781.9879360
4.4037528	4.4031980	4.4037528	0.0747592	0.0750437	0.0746545	4.4035679	0.0748191	4.4000000	3781684783.1391625
4.4034754	4.4034754	4.4034754	0.0748587	0.0748038	0.0747892	4.4034754	0.0748173	4.4000000	3781684784.3128719
4.4034754	4.4031980	4.4029204	0.0746190	0.0745640	0.0744922	4.4031979	0.0745584	4.4000000	3781684785.4752374
4.4031980	4.4034754	4.4034754	0.0746836	0.0747283	0.0747293	4.4033829	0.0747137	4.4000000	3781684786.6591582
4.4037528	4.4031980	4.4034754	0.0745701	0.0747322	0.0746023	4.4034754	0.0746348	4.4000000	3781684787.8307881
4.4034754	4.4037528	4.4034754	0.0744385	0.0745840	0.0746769	4.4035679	0.0745665	4.4000000	3781684789.0030351
4.4034754	4.4029204	4.4031980	0.0746068	0.0744156	0.0745137	4.4031979	0.0745120	4.4000000	3781684790.1605482
4.4034754	4.4037528	4.4040302	0.0744695	0.0744177	0.0745796	4.4037528	0.0744889	4.4000000	3781684791.3154626
4.4031980	4.4037528	4.4034754	0.0745066	0.0745813	0.0746821	4.4034754	0.0745900	4.4000000	3781684792.4717655
4.4034754	4.4043076	4.4037528	0.0746401	0.0745413	0.0743347	4.4038453	0.0745054	4.4000000	3781684793.6454263
4.4040302	4.4037528	4.4034754	0.0746465	0.0743591	0.0745784	4.4037528	0.0745280	4.4000000	3781684794.8167553
4.4037528	4.4031980	4.4034754	0.0744475	0.0745342	0.0747490	4.4034754	0.0745769	4.4000000	3781684795.9793081
4.4031980	4.4034754	4.4037528	0.0746339	0.0744152	0.0747069	4.4034754	0.0745854	4.4000000	3781684797.1452513
4.4037528	4.4037528	4.4034754	0.0746192	0.0745178	0.0746508	4.4036603	0.0745960	4.4000000	3781684798.2991776
4.4043076	4.4040302	4.4034754	0.0745913	0.0745172	0.0744956	4.4039377	0.0745347	4.4000000	3781684799.4717250
4.4034754	4.4034754	4.4037528	0.0743774	0.0743229	0.0743426	4.4035679	0.0743477	4.4000000	3781684800.6252432
4.4031980	4.4031980	4.4029204	0.0741672	0.0742857	0.0741687	4.4031055	0.0742072	4.4000000	3781684801.7808390
4.4034754	4.4034754	4.4034754	0.0742515	0.0745119	0.0742426	4.4034754	0.0743353	4.4000000	3781684802.9303598
4.4037528	4.4037528	4.4037528	0.0746018	0.0744122	0.0742308	4.4037528	0.0744149	4.4000000	3781684804.0729537
4.4040302	4.4045852	4.4040302	0.0743846	0.0745342	0.0745928	4.4042152	0.0745039	4.4000000	3781684805.2236590
4.4040302	4.4034754	4.4043076	0.0743987	0.0743980	0.0743228	4.4039377	0.0743732	4.4000000	3781684806.3837833
4.4031980	4.4043076	4.4034754	0.0744011	0.0745497	0.0744916	4.4036603	0.0744808	4.4000000	3781684807.5367408
4.4031980	4.4040302	4.4037528	0.0742575	0.0742446	0.0739986	4.4036603	0.0741669	4.4000000	3781684808.6920576
4.4040302	4.4034754	4.4043076	0.0740381	0.0741678	0.0743700	4.4039377	0.0741920	4.4000000	3781684809.8629522
4.4045852	4.4043076	4.4040302	0.0743577	0.0742497	0.0741932	4.4043077	0.0742669	4.4000000	3781684811.0408368
4.4037528	4.4034754	4.4034754	0.0739360	0.0738465	0.0738235	4.4035679	0.0738687	4.4000000	3781684812.1931791
4.4034754	4.4037528	4.4037528	0.0741176	0.0740987	0.0740053	4.4036603	0.0740739	4.4000000	3781684813.3632522
4.4040302	4.4037528	4.4034754	0.0739812	0.0738319	0.0739892	4.4037528	0.0739341	4.4000000	3781684814.5333905
4.4037528	4.4040302	4.4037528	0.0738991	0.0739507	0.0737182	4.4038453	0.0738560	4.4000000	3781684815.7062726
4.4037528	4.4043076	4.4031980	0.0738248	0.0735646	0.0736543	4.4037528	0.0736812	4.4000000	3781684816.8590865
4.4037528	4.4034754	4.4037528	0.0738130	0.0739641	0.0736226	4.4036603	0.0737999	4.4000000	3781684818.0225649
4.4034754	4.4037528	4.4029204	0.0740627	0.0738574	0.0736168	4.4033829	0.0738456	4.4000000	3781684819.1882839
4.4040302	4.4034754	4.4031980	0.0736355	0.0735907	0.0738952	4.4035679	0.0737071	4.4000000	3781684820.3589330
4.4029204	4.4034754	4.4031980	0.0737837	0.0736711	0.0738615	4.4031979	0.0737721	4.4000000	3781684821.5241976
4.4034754	4.4037528	4.4034754	0.0740870	0.0736651	0.0736424	4.4035679	0.0737982	4.4000000	3781684822.6947417
4.4040302	4.4031980	4.4034754	0.0736244	0.0737787	0.0735067	4.4035679	0.0736366	4.4000000	3781684823.8618546
4.4034754	4.4037528	4.4040302	0.0734141	0.0734043	0.0734368	4.4037528	0.0734184	4.4000000	3781684825.0343657
4.4034754	4.4034754	4.4040302	0.0733621	0.0733977	0.0735259	4.4036603	0.0734286	4.4000000	3781684826.2094231
4.4034754	4.4037528	4.4031980	0.0735041	0.0735089	0.0735425	4.4034754	0.0735185	4.4000000	3781684827.3746209
4.4034754	4.4037528	4.4037528	0.0732620	0.0734200	0.0732661	4.4036603	0.0733160	4.4000000	3781684828.5446720
4.4043076	4.4037528	4.4040302	0.0735426	0.0737476	0.0736284	4.4040302	0.0736395	4.4000000	3781684829.7047086
4.4037528	4.4043076	4.4043076	0.0736029	0.0736233	0.0735665	4.4041227	0.0735976	4.4000000	3781684830.8919582
4.4040302	4.4037528	4.4040302	0.0733164	0.0734239	0.0732115	4.4039377	0.0733173	4.4000000	3781684832.0492687
4.4040302	4.4037528	4.4040302	0.0730171	0.0732279	0.0733306	4.4039377	0.0731919	4.4000000	3781684833.2203031
4.4043076	4.4040302	4.4040302	0.0732849	0.0732843	0.0734211	4.4041227	0.0733301	4.4000000	3781684834.3842840
4.4043076	4.4043076	4.4037528	0.0731451	0.0729295	0.0732783	4.4041227	0.0731177	4.4000000	3781684835.5582318
4.4040302	4.4037528	4.4040302	0.0728327	0.0729164	0.0730066	4.4039377	0.0729186	4.4000000	3781684836.7402992
4.4045852	4.4040302	4.4048626	0.0728497	0.0725739	0.0727090	4.4044927	0.0727109	4.4000000	3781684837.9162402
4.4043076	4.4040302	4.4043076	0.0724741	0.0727083	0.0727144	4.4042151	0.0726322	4.4000000	3781684839.0916224
4.4045852	4.4037528	4.4040302	0.0724529	0.0726157	0.0722813	4.4041227	0.0724500	4.4000000	3781684840.2592607
4.4040302	4.4040302	4.4048626	0.0726327	0.0727146	0.0725377	4.4043077	0.0726283	4.4000000	3781684841.4102406
4.4043076	4.4037528	4.4040302	0.0724082	0.0720032	0.0717543	4.4040302	0.0720552	4.4000000	3781684842.5800414
4.4040302	4.4037528	4.4037528	0.0723538	0.0720186	0.0718901	4.4038453	0.0720875	4.4000000	3781684843.7545056
4.4040302	4.4043076	4.4045852	0.0723337	0.0719325	0.0717118	4.4043077	0.0719927	4.4000000	3781684844.9252696
